ID	mag_name	link_to_assembly	AB_batch	eha_number	GTDB_version	GTDB_release	domain	phylum	class	order	family	genus	species	fastani_ani	closest_placement_ani	closest_placement_af	completeness	contamination	size	GC	N50	coding_density	contigs	number_genes	number_unannotated_genes	DM_batch	host_species	host_order	host_class	locality	country	MAG_url	anno_url	kegg_url	annotated	taxonomy_level	assembly_type	sample_type	gbk_url	kegg_hits	Capture ID	percent_unannotated_genes	percent_unannotated_kegg	dereplicated	metagenomic source	completeness software	binning software	assembly quality	binning parameters	taxonomic identity marker	isolation_source	assembly software	Submission
EHM023397	EHA00928_bin.166.fa	EHA00928	ABB0166	EHA00928	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	98.64	98.64	0.94	96.07	0.86	4734343	50.60%	42498	NA	329	4470	378	DMB0006,DMB0001,DMB0025	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Varese	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0166/EHA00928_bin.166.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023397_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023397_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023397.gbk.gz	3164	SD0177701, SD0175201, SD0169102, SD0175301, SD0177601, SD0044604, SD0170402, SD0178901, SD0172601, SD0046603, SD0172501, SD0179101, SD0031202, SD0179001, SD0176802, SD0040203, SD0032503, SD0032601, SD0030601	8.5	29.2	DMB0001	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023654	EHA00918_bin.18.fa	EHA00918	ABB0165	EHA00918	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	98.73	98.73	0.92	99.96	0.04	4808540	50.70%	196222	NA	39	NA	NA	DMB0006,DMB0025	Sciurus vulgaris	Rodentia	Mammalia	Hokkaido	Japan	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0165/EHA00918_bin.18.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0150201, SD0150801, SD0153401, SD0149401, SD0149301	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024524	EHA00854_bin.93.fa	EHA00854	ABB0156	EHA00854	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.95	0	0	90.59	1.19	3990123	50.90%	6323	NA	825	NA	NA	DMB0009,DMB0026	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0156/EHA00854_bin.93.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0031601, SD0041201, SD0031601, SD0034202, SD0034101, SD0034401, SD0034301, SD0034201	NA	NA	DMB0009,DMB0026	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM025911	EHA01500_bin.85.fa	EHA01500	ABB0209	EHA01500	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.86	96.86	0.87	98.11	0.46	4664273	50.80%	108329	NA	69	4365	291	DMB0010,DMB0112,DMB0113,DMB0114	Podarcis muralis	Squamata	Reptilia	Catalunya	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0209/EHA01500_bin.85.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM025911_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM025911_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM025911.gbk.gz	3238	SD0051201, SD0053501, SD0051901, SD0053201, SD0051401, SD0050801	6.7	25.8	DMB0010,DMB0112,DMB0114,DMB0113	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM027625	EHA01563_bin.5.fa	EHA01563	ABB0219	EHA01563	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	98.74	98.74	0.93	98.79	0.08	4624158	50.40%	53294	NA	129	4394	353	DMB0014,DMB0035,DMB0114	Lasiorhinus latifrons	Diprotodontia	Mammalia	South Australia	Australia	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0219/EHA01563_bin.5.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM027625_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM027625_kegg.tsv.gz	TRUE	Species	Individual	Pouch	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM027625.gbk.gz	3202	SD0292301	8	27.1	DMB0014,DMB0035,DMB0114	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM027700	EHA01589_bin.17.fa	EHA01589	ABB0221	EHA01589	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.86	96.86	0.86	99.62	0.1	4669122	50.60%	172939	NA	59	4372	329	DMB0019,DMB0027,DMB0043,DMB0114,DMB0117,DMB0182	Cathartes aura	Accipitriformes	Aves	Florida, 4.1 mi N of Brooker	United States	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0221/EHA01589_bin.17.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM027700_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM027700_kegg.tsv.gz	TRUE	Species	Individual	Colon contents	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM027700.gbk.gz	3279	SD0294801	7.5	25	DMB0019,DMB0027,DMB0043,DMB0114,DMB0117	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM028348	EHA01288_bin.4.fa	EHA01288	ABB0174	EHA01288	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.98	96.98	0.86	99.83	2.19	4744391	51.00%	18405	0.87	450	4530	470	DMB0029,DMB0172	Plecotus auritus	Chiroptera	Mammalia	Berlin-Brandenburg	Germany	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0174/EHA01288_bin.4.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028348_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028348_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028348.gbk.gz	3214	SD0141901	10.4	29.1	DMB0172	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM028878	EHA01277_bin.29.fa	EHA01277	ABB0174	EHA01277	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.99	96.99	0.91	99.36	1.68	4332079	51.00%	14773	0.89	482	4072	324	DMB0022,DMB0030,DMB0114,DMB0187	Timon lepidus	Squamata	Reptilia	Arouca	Portugal	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0174/EHA01277_bin.29.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028878_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028878_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028878.gbk.gz	2989	SD0258901	8	26.6	DMB0022,DMB0030,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM029929	EHA01886_bin.3.fa	EHA01886	ABB0246	EHA01886	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	97.43	97.43	0.87	100	0.2	5089079	51.00%	263210	0.88	60	4797	450	DMB0024,DMB0032,DMB0114,DMB0182	Canis familiaris	Carnivora	Mammalia	Daneborg	Greenland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0246/EHA01886_bin.3.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM029929_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM029929_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM029929.gbk.gz	3380	SD0312601	9.4	29.5	DMB0024,DMB0032,DMB0114,DMB0182	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS002
EHM029995	EHA01918_bin.4.fa	EHA01918	ABB0247	EHA01918	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	98.69	98.69	0.88	100	0.85	5459305	50.00%	92642	0.88	137	5301	672	DMB0024,DMB0032,DMB0114,DMB0182	Canis familiaris	Carnivora	Mammalia	Ittoqqortoormii	Greenland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0247/EHA01918_bin.4.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM029995_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM029995_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM029995.gbk.gz	3502	SD0322901	12.7	33.9	DMB0024,DMB0032,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS002
EHM030462	EHA01925_bin.21.fa	EHA01925	ABB0247	EHA01925	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	97.1	97.1	0.91	92	0.09	4008816	51.00%	21091	0.89	273	NA	NA	DMB0024,DMB0032,DMB0182	Canis familiaris	Carnivora	Mammalia	Ittoqqortoormii	Greenland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0247/EHA01925_bin.21.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM030462_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM030462_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM030462.gbk.gz	NA	SD0317701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS002
EHM030941	EHA01906_bin.13.fa	EHA01906	ABB0247	EHA01906	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.63	96.63	0.84	100	0.21	4988721	51.00%	79524	0.88	123	NA	NA	DMB0024,DMB0032,DMB0182	Canis familiaris	Carnivora	Mammalia	Ittoqqortoormii	Greenland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0247/EHA01906_bin.13.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM030941_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM030941_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM030941.gbk.gz	NA	SD0323101	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS002
EHM031362	EHA01921_bin.11.fa	EHA01921	ABB0247	EHA01921	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.64	96.64	0.84	100	0.11	4931955	51.00%	171831	0.88	65	NA	NA	DMB0024,DMB0032,DMB0182	Canis familiaris	Carnivora	Mammalia	Ittoqqortoormii	Greenland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0247/EHA01921_bin.11.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM031362_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM031362_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM031362.gbk.gz	NA	SD0314801	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS002
EHM031404	EHA01923_bin.17.fa	EHA01923	ABB0247	EHA01923	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	96.78	96.78	0.88	99.96	0.01	4446031	51.00%	46906	0.89	152	4240	303	DMB0024,DMB0032,DMB0114,DMB0182	Canis familiaris	Carnivora	Mammalia	Ittoqqortoormii	Greenland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0247/EHA01923_bin.17.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM031404_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM031404_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM031404.gbk.gz	3173	SD0316201	7.1	25.2	DMB0024,DMB0032,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS002
