ID	mag_name	link_to_assembly	AB_batch	eha_number	GTDB_version	GTDB_release	domain	phylum	class	order	family	genus	species	fastani_ani	closest_placement_ani	closest_placement_af	completeness	contamination	size	GC	N50	coding_density	contigs	number_genes	number_unannotated_genes	DM_batch	host_species	host_order	host_class	locality	country	MAG_url	anno_url	kegg_url	annotated	taxonomy_level	assembly_type	sample_type	gbk_url	kegg_hits	Capture ID	percent_unannotated_genes	percent_unannotated_kegg	dereplicated	metagenomic source	completeness software	binning software	assembly quality	binning parameters	taxonomic identity marker	isolation_source	assembly software	Submission
EHM019885	EHA00211_bin.1.fa	EHA00211	ABB0145	EHA00211	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.66	98.66	0.83	95.18	1.27	6675015	65.40%	12649	NA	825	NA	NA	DMB0029,DMB0172	Plecotus auritus	Chiroptera	Mammalia	Viken	Norway	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0145/EHA00211_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0160401, SD0161101, SD0159801, SD0159701, SD0161001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM021392	EHA00810_bin.68.fa	EHA00810	ABB0150	EHA00810	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.81	98.81	0.92	99.02	0.68	6738065	66.20%	115996	NA	105	NA	NA	DMB0009,DMB0026	Sciurus carolinensis	Rodentia	Mammalia	Calgary	Canada	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0150/EHA00810_bin.68.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0186301, SD0187201, SD0186701, SD0186601, SD0187001, SD0187201, SD0186601, SD0186301, SD0187001	NA	NA	DMB0009,DMB0026	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM021427	EHA01363_bin.1.fa	EHA01363	ABB0178	EHA01363	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.76	98.76	0.89	96.87	0.64	6455424	66.10%	23447	NA	412	6375	1107	DMB0106	Tachycineta albiventer	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0178/EHA01363_bin.1.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021427_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021427_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021427.gbk.gz	3500	SD0197901, SD0198001, SD0198201, SD0197601, SD0197401, SD0196701, SD0197001, SD0196801, SD0198101, SD0197801	17.4	45.1	DMB0106	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM021429	EHA01373_bin.1.fa	EHA01373	ABB0179	EHA01373	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.77	98.77	0.89	97.83	0.71	6582520	66.10%	24706	NA	454	6495	1123	DMB0055	Chloroceryle americana	Coraciiformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0179/EHA01373_bin.1.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021429_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021429_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021429.gbk.gz	3565	SD0192401, SD0192501, SD0193301, SD0192701, SD0193001, SD0192901, SD0193101	17.3	45.1	DMB0053,DMB0055	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM021724	EHA00599_bin.3.fa	EHA00599	ABB0262	EHA00599	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.65	98.65	0.85	93.72	1.61	5981868	66.00%	9434	0.89	915	NA	NA	DMB0029,DMB0172	Plecotus auritus	Chiroptera	Mammalia	Białowieza	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0262/EHA00599_bin.3.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0118501	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM021746	EHA00598_bin.15.fa	EHA00598	ABB0262	EHA00598	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.8	98.8	0.89	98.03	0.25	6602260	66.00%	35599	0.9	296	6421	1064	DMB0029,DMB0114,DMB0172	Plecotus auritus	Chiroptera	Mammalia	Berlin-Brandenburg	Germany	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0262/EHA00598_bin.15.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021746_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021746_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM021746.gbk.gz	3579	SD0142601	16.6	44.3	DMB0029,DMB0114,DMB0172	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM021811	EHA01380_bin.1.fa	EHA01380	ABB0180	EHA01380	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.81	98.81	0.9	98.53	0.68	6675558	66.20%	57637	NA	199	NA	NA	DMB0105	Stelgidopteryx ruficollis	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0180/EHA01380_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0196101, SD0196301, SD0196201	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM022126	EHA00947_bin.32.fa	EHA00947	ABB0167	EHA00947	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.77	98.77	0.91	98.7	1.03	6725114	66.20%	70844	NA	166	NA	NA	DMB0006,DMB0025	Sciurus vulgaris	Rodentia	Mammalia	Menlo, Galway	Ireland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0167/EHA00947_bin.32.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0185401, SD0185301, SD0185501, SD0186001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023275	EHA01385_bin.1.fa	EHA01385	ABB0182	EHA01385	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.82	98.82	0.93	99.02	0.52	6878338	66.00%	146663	NA	87	NA	NA	DMB0110	Tyrannus melancholicus	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0182/EHA01385_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0242401, SD0242601, SD0242501	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023313	EHA00874_bin.10.fa	EHA00874	ABB0159	EHA00874	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.82	98.82	0.88	97.02	0.7	6492950	66.00%	20267	NA	489	NA	NA	DMB0009,DMB0026	Sciurus carolinensis	Rodentia	Mammalia	Scotland, Dumfries & Galloway	United Kingdom	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0159/EHA00874_bin.10.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0164901, SD0164201	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023639	EHA00899_bin.51.fa	EHA00899	ABB0162	EHA00899	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.81	98.81	0.91	99.51	0.84	7123391	65.70%	73789	NA	190	NA	NA	DMB0006,DMB0025	Sciurus vulgaris	Rodentia	Mammalia	Berlin	Germany	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0162/EHA00899_bin.51.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0117801, SD0117401, SD0117901, SD0117501	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023647	EHA00918_bin.1.fa	EHA00918	ABB0165	EHA00918	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.79	98.79	0.91	99.35	1.04	7106159	65.70%	64545	NA	192	NA	NA	DMB0006,DMB0025	Sciurus vulgaris	Rodentia	Mammalia	Hokkaido	Japan	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0165/EHA00918_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0150201, SD0150801, SD0153401, SD0149401, SD0149301	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024275	EHA00890_bin.85.fa	EHA00890	ABB0161	EHA00890	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.78	98.78	0.91	99.67	0.84	7133858	65.70%	66327	NA	196	NA	NA	DMB0006,DMB0025	Sciurus vulgaris	Rodentia	Mammalia	Ballina, Co.Mayo	Ireland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0161/EHA00890_bin.85.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0185201, SD0184301, SD0184201, SD0184601, SD0183901, SD0183801, SD0183602, SD0183701	NA	NA	DMB0006,DMB0025	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024296	EHA00869_bin.14.fa	EHA00869	ABB0158	EHA00869	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.58	98.58	0.85	92.79	1.27	6368062	65.60%	9492	NA	933	NA	NA	DMB0009,DMB0026	Sciurus carolinensis	Rodentia	Mammalia	Scotland, Aberdeen	United Kingdom	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0158/EHA00869_bin.14.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0165901, SD0165701, SD0166701, SD0166101	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024533	EHA01394_bin.3.fa	EHA01394	ABB0185	EHA01394	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.72	98.72	0.83	96.3	1.07	6932896	65.30%	15682	NA	712	6904	1391	DMB0082	Myrmelastes hyperythrus	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0185/EHA01394_bin.3.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024533_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024533_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024533.gbk.gz	3551	SD0245401, SD0245601	20.1	48.6	DMB0082	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024534	EHA01391_bin.1.fa	EHA01391	ABB0184	EHA01391	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.74	98.74	0.89	96.78	0.71	6486768	66.10%	18689	NA	545	NA	NA	DMB0063	Hypocnemoides maculicauda	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0184/EHA01391_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0245801, SD0245201, SD0245301	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM028415	EHA01286_bin.1.fa	EHA01286	ABB0174	EHA01286	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.62	98.62	0.87	97.55	0.66	4178922	65.00%	4254	0.89	1088	3707	771	DMB0091	Ramphocelus carbo	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0174/EHA01286_bin.1.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028415_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028415_kegg.tsv.gz	TRUE	Species	Individual	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM028415.gbk.gz	1810	SD0242301	20.8	51.2	DMB0091	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
