accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	original_gcf	search_accession
RS_GCF_902375575.1	0	99.94	0.61	Specific	99.62	0.38	427	o__Bacteroidales (UID2621)	260	0.0	5837666	89.99359772533487	33	2797611	43.35282983957222	6486757	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	5	1	851443	3531919	2341185	6	2870	NZ_CABKUI010000002.1	3531919	6	103	NZ_CABKUI010000001.1	2870	5301	0	100	AQHV01000013.694.3571	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii DSM 19448 = WAL 12034	195549	926679	t	f	f	511428	3531919	Scaffold	MGYG-HGUT-01489	na	PRJNA224116	SAMEA5850992	33	511428	none	2019-08-22	GCA_902375575.1	none	full	MGYG-HGUT-01489	human gut	none	0	0	Parabacteroides goldsteinii	none	na	16	7	1	3531919	2341185	2341185	2019/08/22	26	328812	5	MGYG-HGUT-01489	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	33635	6486757	11	71	na	6453122	0	CABKUI000000000.1	5038	7	3531919	5	none	none	none	none	none	none	1524	NZ_CABKUI010000001.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	33635	19	71	0	GCF_902375575.1	GCF_902375575.1
RS_GCF_949425035.1	0	93.07	2.0	Specific	96.0	1.92	427	o__Bacteroidales (UID2621)	260	42.86	5552504	91.18451265218071	377	2648012	43.48626920703279	6089306	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	52	52	152506	152506	none	0	none	none	none	0	none	none	none	none	none	none	none	none	16152	16152	f	f	t	33117	33117	Contig	extra-SRR1703492.80_1677795768	na	PRJNA224116	SAMEA112724352	377	33117	none	2023-04-08	GCA_949425035.1	derived from metagenome	full	extra-SRR1703492.80_1677795768	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/04/08	0	328812	0	extra-SRR1703492.80_1677795768	HELMHOLTZ CENTRE FOR INFECTION RESEARCH	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6089306	11	21	na	6089306	0	CASPUD000000000.1	4954	377	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	13	22	0	GCF_949425035.1	GCF_949425035.1
RS_GCF_000403825.2	0	99.99	1.86	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6375826	89.96831550051321	33	3075560	43.52491280327803	7086746	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	5	2	1194871	2403023	355502	8	2870	NZ_KE159521.1	2403023	10	103	NZ_KE159513.1	2870	5301	0	100	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	214127	506196	t	f	f	355502	1662278	Scaffold	Para_gold_dnLKV18_V1	na	PRJNA224116	SAMN01730987	33	355502	USA: St. Louis; MO	2013-06-14	GCA_000403825.2	none	full	na	feces	none	0	0	Parabacteroides goldsteinii dnLKV18	5556	na	28	14	2	1662278	1472770	311152	2013/06/14	19	328812	8	dnLKV18	Broad Institute	1235789	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii;x__Parabacteroides goldsteinii dnLKV18	20540	7086746	11	78	na	7066206	0	ASSQ00000000.1	5649	14	1662278	8	1523	2752	0	99.278	4318495	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__	1524	NZ_KE159519.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	20540	19	78	0	GCF_000403825.2	GCF_000403825.2
RS_GCF_947571905.1	0	99.97	2.14	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	5967569	91.04844331466512	89	2839929	43.32938832783896	6554279	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	18	18	288569	288569	none	0	none	none	none	0	none	none	none	none	none	none	none	none	73643	73643	f	f	t	128830	128830	Contig	SRR15604522_bin.3_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA112229243	89	128830	none	2022-12-16	GCA_947571905.1	derived from metagenome	full	SRR15604522_bin.3_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2022/12/16	0	328812	0	SRR15604522_bin.3_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6554279	11	55	na	6554279	0	CANOZZ000000000.1	5182	89	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	56	0	GCF_947571905.1	GCF_947571905.1
RS_GCF_948951615.1	0	95.03	2.9	Specific	97.54	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5711433	91.09528552642178	147	2723400	43.43855200998605	6269735	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	28	27	250045	250045	none	0	none	none	none	0	none	none	none	none	none	none	none	none	42649	47497	f	f	t	73618	73995	Scaffold	MGBC136961	na	PRJNA224116	SAMEA112409620	147	73618	none	2023-04-23	GCA_948951615.1	derived from metagenome	full	MGBC136961	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	132	27	73995	45033	28748	2023/04/23	15	328812	0	MGBC136961	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	189	6269735	11	34	na	6269546	0	CARCGJ000000000.1	4939	132	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	189	18	34	0	GCF_948951615.1	GCF_948951615.1
RS_GCF_009677155.1	0	99.98	1.99	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6153610	90.8054201610548	131	2943090	43.42982092792951	6776699	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	341714	341714	5184	1	2869	NZ_WKLL01000074.1	5184	1	103	NZ_WKLL01000074.1	2869	5293	0	99.965	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	51730	52128	t	f	f	141594	141594	Scaffold	ASM967715v1	na	PRJNA224116	SAMN11946234	131	141594	USA: Boston	2019-11-20	GCA_009677155.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Parabacteroides goldsteinii	none	na	3	130	17	141594	84431	42030	2019/11/20	1	328812	1	BIOML-A9	Massachusetts Institute of Technology	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	42	6776699	11	65	na	6776657	0	WKLL00000000.1	5434	130	5184	1	none	none	none	none	none	none	1524	NZ_WKLL01000074.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	42	19	65	0	GCF_009677155.1	GCF_009677155.1
RS_GCF_017873595.1	0	99.97	1.93	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6210651	90.25336739834954	1	2990171	43.45325503669265	6881351	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	1	1	6881351	6881351	6881351	6	2871	NZ_CP064353.1-#2	6881351	6	103	NZ_CP064353.1	2871	5289	0	99.93	ASSQ01000025.1902.4779	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	6881351	6881351	t	f	f	6881351	6881351	Complete Genome	ASM1787359v1	na	PRJNA224116	SAMN16673178	none	none	Taiwan	2021-04-08	GCA_017873595.1	none	full	na	mice feces	none	1	0	Parabacteroides goldsteinii	none	na	18	1	1	6881351	6881351	6881351	2021/04/08	0	328812	6	MTS01	Chang Gung University	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6881351	11	78	na	6881351	0	na	5563	1	6881351	6	none	none	none	none	none	none	1525	NZ_CP064353.1-#5	1518	2774	0	99.671	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	0	19	78	0	GCF_017873595.1	GCF_017873595.1
RS_GCF_948785215.1	0	95.06	2.93	Specific	97.54	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5705112	91.09269813350654	145	2720155	43.433632162049314	6262974	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	28	27	250045	250045	none	0	none	none	none	0	none	none	none	none	none	none	none	none	43191	48176	f	f	t	73618	73995	Scaffold	MGBC136748	na	PRJNA224116	SAMEA112409410	145	73618	none	2023-04-23	GCA_948785215.1	derived from metagenome	full	MGBC136748	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	130	27	73995	45033	28748	2023/04/23	15	328812	0	MGBC136748	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	189	6262974	11	34	na	6262785	0	CAQFAW000000000.1	4933	130	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	189	18	34	0	GCF_948785215.1	GCF_948785215.1
RS_GCF_949410935.1	0	91.1	3.2	Specific	94.81	1.15	427	o__Bacteroidales (UID2621)	260	0.0	5432635	91.02281805338488	466	2599576	43.55542628281599	5968432	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	71	71	100688	100688	none	0	none	none	none	0	none	none	none	none	none	none	none	none	12807	12807	f	f	t	22083	22083	Contig	extra-SRR6032561.19_1677799066	na	PRJNA224116	SAMEA112728122	466	22083	none	2023-04-08	GCA_949410935.1	derived from metagenome	full	extra-SRR6032561.19_1677799066	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/04/08	0	328812	0	extra-SRR6032561.19_1677799066	HELMHOLTZ CENTRE FOR INFECTION RESEARCH	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	5968432	11	40	na	5968432	0	CASNRU000000000.1	5019	466	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	40	0	GCF_949410935.1	GCF_949410935.1
RS_GCF_959021585.1	0	98.16	0.9	Specific	81.38	0.86	104	k__Bacteria (UID203)	58	100.0	5674050	91.1112552720901	106	2699347	43.34485836130288	6227606	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	20	20	351739	351739	none	0	none	none	none	0	none	none	none	none	none	none	none	none	58751	58751	f	f	t	90639	90639	Contig	SRR13494517_bin.38_MetaWRAP_v1.3_MAG	na	PRJNA224116	SAMEA114096630	106	90639	none	2023-07-21	GCA_959021585.1	derived from metagenome	full	SRR13494517_bin.38_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/07/21	0	328812	0	SRR13494517_bin.38_MetaWRAP_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6227606	11	47	na	6227606	0	CAUEVV000000000.1	4872	106	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	47	0	GCF_959021585.1	GCF_959021585.1
RS_GCF_948786225.1	0	98.03	4.53	Specific	98.82	1.42	427	o__Bacteroidales (UID2621)	260	16.67	6013203	90.9029244568231	166	2866832	43.340173630879725	6614972	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	29	26	180567	297311	none	0	none	none	none	0	none	none	none	none	none	none	none	none	39847	44099	f	f	t	80901	82566	Scaffold	MGBC136725	na	PRJNA224116	SAMEA112409387	166	80901	none	2023-04-23	GCA_948786225.1	derived from metagenome	full	MGBC136725	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	150	26	82566	44432	21603	2023/04/23	16	328812	0	MGBC136725	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	250	6614972	11	44	na	6614722	0	CAQFET000000000.1	5290	150	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	250	18	44	0	GCF_948786225.1	GCF_948786225.1
RS_GCF_948592825.1	0	92.72	0.45	Specific	95.38	0.58	427	o__Bacteroidales (UID2621)	260	0.0	5484535	91.01935383226456	113	2623702	43.54200687723211	6025680	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	21	21	432476	432476	none	0	none	none	none	0	none	none	none	none	none	none	none	none	53324	53324	f	f	t	90584	90584	Contig	MGBC143801	na	PRJNA224116	SAMEA112414065	113	90584	none	2023-04-23	GCA_948592825.1	derived from metagenome	full	MGBC143801	feces	none	0	0	Parabacteroides goldsteinii	none	na	4	none	none	none	none	none	2023/04/23	0	328812	1	MGBC143801	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6025680	11	62	na	6025680	0	CAPCOM000000000.1	4806	113	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	60	0	GCF_948592825.1	GCF_948592825.1
RS_GCF_947038275.1	0	95.0	1.63	Specific	98.85	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5808908	91.0471592256496	96	2766929	43.3680521759111	6380109	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	21	21	342446	342446	none	0	none	none	none	0	none	none	none	none	none	none	none	none	66459	66459	f	f	t	92808	92808	Contig	ERR8099108_bin.24_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA111423492	96	92808	none	2022-10-08	GCA_947038275.1	derived from metagenome	full	ERR8099108_bin.24_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2022/10/08	0	328812	0	ERR8099108_bin.24_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6380109	11	42	na	6380109	0	CAMQVO000000000.1	5014	96	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	43	0	GCF_947038275.1	GCF_947038275.1
RS_GCF_910574435.1	9	99.98	1.56	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6141554	90.72877247554192	60	2937880	43.40151155113854	6769136	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	11	11	645519	645519	224546	3	2870	NZ_CAJTBK010000007.1	224546	4	103	NZ_CAJTBK010000007.1	2870	5301	0	100	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	112818	120877	t	f	f	197119	197119	Scaffold	MGBC000035	na	PRJNA224116	SAMEA8801277	60	197119	none	2021-07-07	GCA_910574435.1	none	full	A19_11.PG.DSS	Mouse faeces	none	0	0	Parabacteroides goldsteinii	none	na	9	56	11	197119	159792	113393	2021/07/07	4	328812	3	A19_11.PG.DSS	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	54	6769136	11	68	na	6769082	0	CAJTBK000000000.1	5415	56	224546	1	none	none	none	none	none	none	1524	NZ_CAJTBK010000007.1	1517	2784	0	99.802	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	54	19	68	0	GCF_910574435.1	GCF_910574435.1
RS_GCF_009677135.1	0	99.98	2.1	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6146097	90.8149635164843	136	2938311	43.41659532302931	6767714	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	522311	522311	5184	1	2869	NZ_WKLJ01000083.1	5184	1	103	NZ_WKLJ01000083.1	2869	5293	0	99.965	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	49762	49762	t	f	f	113382	113382	Contig	ASM967713v1	na	PRJNA224116	SAMN11946236	136	113382	USA: Boston	2019-11-20	GCA_009677135.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Parabacteroides goldsteinii	none	na	3	none	none	none	none	none	2019/11/20	0	328812	1	BIOML-A11	Massachusetts Institute of Technology	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6767714	11	62	na	6767714	0	WKLJ00000000.1	5470	136	5184	1	none	none	none	none	none	none	1524	NZ_WKLJ01000083.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	0	19	62	0	GCF_009677135.1	GCF_009677135.1
RS_GCF_947256815.1	0	99.97	2.0	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	5924067	90.9942514832095	115	2822391	43.35220321410057	6510375	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	24	24	277345	277345	none	0	none	none	none	0	none	none	none	none	none	none	none	none	56611	56611	f	f	t	89860	89860	Contig	SRR19524216_bin.3_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA111545424	115	89860	none	2022-11-06	GCA_947256815.1	derived from metagenome	full	SRR19524216_bin.3_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2022/11/06	0	328812	0	SRR19524216_bin.3_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6510375	11	52	na	6510375	0	CAMYHW000000000.1	5141	115	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	53	0	GCF_947256815.1	GCF_947256815.1
